label,text
politik,"rt program bansos ditengarai ga ngelibatin bu risma yg sebetulnya paling bertanggung jwab mengurus program ini. ia tak diundang dalam berbagai rapat yg membahas bansos. dan ya, bu risma adalah kader pdip yg kini sedang mengusung ganjar-mahfud. bhkan tdk pakai data kemensos :) [re gradynagara]"
politik,"rt program internet gratis ganjar membawa banyak kemaslahatan, salah satunya dalam bidang pendidikan. dengan adanya fasilitas internet merata, mudah dan cepat membuat pelajar lebih kreatif dalam mengembangkan bakat serta minatnya. #ganjarmahfud2024 #ganjarmahfudpilihanrealistis https://t.co/gvwocmquni [re dew0w1snu]"
politik,"rt program ktp sakti ganjar mahfud menginspirasi presiden jokowi untuk memudahkan petani mendapatkan pupuk. keren kan capres ku, jadi inspirasi seorang presiden. makanya jangan ragu untuk pilih ganjar - mahfud. ãƒâ°ã‚å¸ã‚â¤ã‚å¸ãƒâ°ã‚å¸ã‚âã‚â» @21pvba/wff6cetkqy6uczrr4mgwlsswdy5/zzgb8nsa= @6efrepuvqyl3zo+cqiq+s4hzly3shvodjtsgsm8ll84= #l3bihbaik #ganjarmahfud2024 https://t.co/i1rf1xqusw [re 03__nakula]"
politik,rt program pasangan capres cawapres ganjar pranowo dan mahfud md yakin desa presisi bisa jadi katalisator ekonomi nasional. #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat https://t.co/iwred6say1 [re ghianticitraa_]
politik,rt program prioritas pasangan 03 ganjar-mahfud dibidang perikanan adalah di mulai dari perbaikan di sektor ini. menghapus utang nelayan dan harapan saya @blgyt8phs52rwjtpmrvhrutoqjyw72lhkjgdfbj0/du= dan @vqevkzz7l2xu0bhdn/wozsc7se7y1zrkvp1u+o5bc78= mengembalikan posisi menteri kelautan kepada bu @45qtemtxm71ahvk3f6kjgez5imf5tjvgi1f/2kmvet8= !! #ganjarmahfud2024 #l3bihbaik https://t.co/6jj17pjgc5 [re tuhasani]
politik,rt program satu keluarga miskin satu sarjana ganjar-mahfud dinilai bisa putus rantai kemiskinan #ganjargratiskankuliah https://t.co/t6st7ht8cf [re popyrgp]
politik,rt projo kawal prabowo gibran menang sekali putaran ãƒâ¢ã‚å“ã‚å ãƒâ°ã‚å¸ã‚â€¡ã‚â®ãƒâ°ã‚å¸ã‚â€¡ã‚â© #projo #jokowi #setiadigarisrakyat https://t.co/9wt8h4iizh [re projo_pusat]
politik,rt psi bicara kampung bayam. huniannya sudah dibangun anies bahkan nama dan nomor rumah sudah ada daftarnya. bila psi menyuarakan kepentingan rakyat bukan jadi begundalnya para cukong. selayaknya anggota dprd mrk di jakarta sudah meneriakan pj gubernur dki. od! https://t.co/sbcworkgo7 [re geiszchalifah]
politik,rt puan buka peluang ganjar-mahfud merapat ke anies-cak imin jika pilpres 2024 dua putaran https://t.co/jzcjnunlbo [re keuangannews_id]
politik,"rt puas-puasin menyampaikan kritik di masa-masa pemilu ini. sebab kalau prabowo yang presiden, segala bentuk kritik dapat dengan bebas dimaknai sebagai penghinaan (negara). jangan bilang mustahil, karena epitomenya makin mencolok hari-hari ini. [re denismalhotra]"
politik,"rt publik umumnya sudah mengenal gurita bisnis dari garibaldi 'boy' thohir, termasuk hubungan bisnisnya dgn sandiaga uno (pendukung ganjar-mahfud) namun, bagaimana relasi bisnisnya dengan arini, putri mendiang benny subianto, salah satu nama yang ia klaim mendukung prabowo-gibran? https://t.co/4gmmktkhfe [re fraksirakyatid]"
politik,"rt pujian pendeta jason bolompapueng untuk anies baswedan, katanya jakarta di bawah kepemimpinan anies.. https://t.co/pvupxzfel4 [re tvonenews]"
politik,"rt pulau sebira adalah saksi dari gagasan adil makmur untuk semua, dengan segala perubahannya yang dirasakan langsung oleh warga hingga seorang tokoh di pulau sebira bicara lantang di depan warganya: ãƒâ¢ã‚â‚¬ã‚å“kami ingin bapak anies datang lagi ke sini."" ""namun sebagai presiden.ãƒâ¢ã‚â‚¬ã‚â [re azvyae]"
politik,"rt puluhan ribu masyarakat menyambut kedatangan abah anies di pondok pesantren al aziziyah bangkalan madura, 31 januari 2024 #aminkanindonesia #aminkanindonesia https://t.co/dfdjusf0gy [re putraerlangga95]"
politik,"rt pungli tak dapat berkembang di bawah kendali ganjar pranowo. bersama-sama, kita lawan korupsi dan wujudkan pemerintahan yang adil.#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk https://t.co/ps87klpg9w [re averiexx]"
politik,"rt punya dana terkecil, deretan kampanye anies-muhaimin ini dianggap hemat biaya https://t.co/233loju7gk #temponasional [re tempodotco]"
politik,"rt purnawirawan jenderal tni polri dan eks sekjen kemhan era prabowo aja ga mau dukung prabowo, masak kamu mau? bungulnya pang.ãƒâ°ã‚å¸ã‚â¤ã‚â­ãƒâ°ã‚å¸ã‚ëœã‚â€š ngobrol bar3ng ganjar #deeptalkganjar purnawirawan jenderal tni polri dukung ganjar, ada eks sekjen kemhan era prabowo. https://t.co/1bakveunab [re ch_chotimah2]"
politik,rt purnawirawan tni ini tidak yakin prabowo mampu memperbaiki indonesia karena prabowo bermasalah: dugaan korupsi di era jokowi dan kasus 1998. purnawirawan tni ini lebih percaya pada anies untuk memperbaiki indonesia #sorryyeaniesterbaik #sorryyeaniesterbaik https://t.co/sgbyhyiup1 [re micheladam7__]
politik,"rt purwokerto keren! hanya dalam waktu 24 jam, desak anies dapat dilaksanakan. yang datang disini anak muda yang peduli masa depan bangsanya. ãƒâ°ã‚å¸ã‚â€˜ã‚âãƒâ°ã‚å¸ã‚ëœã‚å ãƒâ°ã‚å¸ã‚â€™ã‚â¯ #haveaniesday https://t.co/fzfe5bmo2l [re marlina_idha]"
politik,rt raja dangdut pak haji rhoma irama bertanya tentang seni dan film jika pak anies terpilih jadi presiden desak anies &amp; slepet imin di ji-expo kemayoran jakarta pusat hari ini senin 29 januari 2024 https://t.co/rrxqdp1ove [re yurissa_samosir]
politik,"rt rakyat datang secara sukarela menyambut abah anies di batam, mereka tidak diiming imingi uang, makan siang gratis, susu dan uang. mereka datang hanya membawa harapan perubahan https://t.co/xlobouybqi [re putraerlangga95]"
politik,rt ratusan alumni itb deklarasi dukung anies-muhaimin https://t.co/ctaysigfeo [re oposisicerdas]
politik,rt ratusan purnawirawan tni-polri menghadiri konsolidasi nasional pemenangan anies-muhaimin (amin) di akademi bela negara (abn) partai nasdem. sebanyak 400 purnawirawan tni-polri ini hadir unduk mendedikasikan masa pensiunnya untuk memenangkan amin sebagai presiden di 2024! ãƒâ°ã‚âã‚âã‚ë†ãƒâ°ã‚âã‚âã‚â­'ãƒâ°ã‚âã‚âã‚â¬ ãƒâ°ã‚âã‚âã‚â€œãƒâ°ã‚âã‚âã‚â¢ãƒâ°ã‚âã‚âã‚â¦ãƒâ°ã‚âã‚âã‚å¾ ãƒâ°ã‚âã‚âã‚â€˜ãƒâ°ã‚âã‚âã‚å¾ãƒâ°ã‚âã‚âã‚â¬ãƒâ°ã‚âã‚âã‚â­ãƒâ°ã‚âã‚âã‚â¨ãƒâ°ã‚âã‚âã‚â«ãƒâ°ã‚âã‚âã‚å¡ãƒâ°ã‚âã‚âã‚â¬ãƒâ°ã‚âã‚âã‚â¢ ãƒâ°ã‚âã‚âã‚ë†ãƒâ°ã‚âã‚âã‚â§ãƒâ°ã‚âã‚âã‚âãƒâ°ã‚âã‚âã‚â¨ãƒâ°ã‚âã‚âã‚â§ãƒâ°ã‚âã‚âã‚å¾ãƒâ°ã‚âã‚âã‚â¬ãƒâ°ã‚âã‚âã‚â¢ãƒâ°ã‚âã‚âã‚å¡ ãƒâ°ã‚å¸ã‚â€¡ã‚â®ãƒâ°ã‚å¸ã‚â€¡ã‚â© #itstime #partainasdem #restorasiindonesia #gerakanperubahan [re nasdem]
politik,rt ratusan relawan projo sambut kedatangan gibran di purworejo #projo #jokowi #gibran #prabowo #prabowogibran https://t.co/dbb3isexev [re projo_pusat]
politik,"rt rekam jejak ....jejak digital saat pak anies dialog bersama pemimpin dunia tanpa pakai teks....jadi jelas ya pak anies bukan "" omon -omon "" doang seperti yg di katakan @r+qikze5er7kojum5ouutbibrndj9a+hsemlfv5f/y4= https://t.co/dsmj3dmipz [re yurissa_samosir]"
politik,rt rekam jejak ãƒâ¢ã‚å“ã‚âãƒâ¯ã‚â¸ã‚â anies tidak hanya menjadi gubernur bagi rakyat jakarta tapi juga menjadi orang tua bagi anak anak yatim...pemimpin teladan yg layak memimpin bangsa ini... abah tetaplah abah bagi siapa saja ãƒâ°ã‚å¸ã‚å’ã‚â¹ #aminajadulu https://t.co/n1s7ifitsf [re mayapada0812]
politik,rt rekam jejak anies baswedan pak anies baswedan paling banyak mengeluarkan izin bangunan untuk tempat ibadah dalam sejarah jakarta #aminajadulu #aniesmuhaimin2024 https://t.co/5ek9fay1kp [re mdy_asmara1701]
politik,rt rekam jejak itu pasti ada dan rekam jejak itu gak bisa berbohong...masih ingatkah dengan alexis yg dulu viral..di sinilah kehebatan pak anies berani menutup alexis saat beliau menjadi gurbernur dki... https://t.co/q2ypzauqws [re yurissa_samosir]
politik,rt rekam jejak momen abah anies melepas umroh gratis 267 marbot mesjid dan 150 pengurus mesjid taklim #pahitmaniesalwayswithanies #aminindonesialebihbaik https://t.co/khcw5kxako [re mayapada0812]
politik,rt rekam jejak pak anies dan pak ganjar sebagai gubernur boleh dipertanyakan. kalo rekam jejak pak menhan yg masih aktif jabatannya baiknya jangan disenggol. rahasia negara. gitu kali ye? jangan dimarahin ye gue cuma warga biasa. [re davidnurbianto]
politik,"rt rekam jejak si jago kata kata.. pulau sebira yg terletak dipinggiran ibu kota, penghuninya puluhan tahun hidup tanpa listrik dan air bersih, hanya dengan berkata"" saat ini rakyat sebira menikmati semua yg berhak untuk mereka.. desak anies #asalbukanprabowo #asalbukanprabowo https://t.co/c3e8f1trgw [re neiskah]"
politik,"rt relawan antusias sambut anies di pekanbaru, henny: menjemput pak anies sama dengan menjemput harapan rakyat https://t.co/gqjez865th [re kumparan]"
politik,"rt rencana mundur sri mulyani sri mulyani dikabarkan hendak mundur dari kabinet. perbedaan pendapat dengan menteri pertahanan prabowo subianto salah satu pemicunya. simak edisi terbaru koran tempo, hanya di https://t.co/ci65m11yqm #korantempodigital #korantempo https://t.co/qe785yonf4 [re tempodotco]"
politik,"rt resfons dari rakyat ....pilih pak anies bayar aja mau...!! kenapa. . .? karena kita yg butuh pemimpin! yang sanggup membawa perubahan pemerataan,kesetaraan kemaknuran ,sosial dan keadilan. https://t.co/vncmav5gz1 [re andria75777]"
politik,"rt respect dengan tim pak anies. ketika ada hal yang dianggap tidak etis, langsung diluruskan di tempat. ada tuh calon lain yang sudah jelas ada pelanggaran etis, tapi pura-pura tidak terjadi apa-apa. masalah itu pasti ada, tapi diselesaikan. bukan bikin masalah buat negara. ãƒâ°ã‚å¸ã‚ëœã‚å’ãƒâ°ã‚å¸ã‚â€˜ã‚âãƒâ°ã‚å¸ã‚âã‚â½ [re arie_kriting]"
politik,rt respect sama pak prabowo yang berhasil meraih dukungan dari para nelayan. memang visi misinya jelas sih #negarawansejati https://t.co/svkno5zlln [re agilwilman43314]
politik,"rt respons tingginya animo masyarakat, timnas amin bentuk satgas saksi untuk kawal suara anies-muhaimin https://t.co/jmjroui7us [re oposisicerdas]"
politik,rt rfgibran yakin menang korupsi merupakan problem yg mengakar di negara indonesia. pasangan prabowo gibran berkomitmen untuk memberantas korupsi hingga ke akar akarnya https://t.co/swgjcsblg2 [re ofjoohnny]
politik,"rt rhoma irama deklarasi dukung anies-cak imin di pilpres 2024 rhoma irama resmi menyatakan dukungan kepada calon presiden dan wakil presiden nomor urut 1 anies baswedan dan muhaimin iskandar (cak imin) di pilpres 2024. rhoma mengatakan dirinya mendukung penuh anies-cak imin untuk mewujudkan kesejahteraan. deklarasi itu dibacakan rhoma irama setelah acara desak & slepet amin di jiexpo, kemayoran. deklarasi dibacakan di atas panggung 'rhomais pejuang perubahan for amin'. ""saya rhoma irama, rakyat indonesia biasa, yang ingin melihat indonesia adil dan makmur untuk semua. dengan ini menyatakan satu mendukung penuh perjuangan amin dalam mewujudkan kesejahteraan dan persatuan. mendukung penuh perjuangan amin untuk pilpres 2024,"" kata rhoma irama saat membacakan deklarasi di jiexpo, kemayoran, jakarta, senin (29/1/2024). https://t.co/8xv18jrv17. #desakamin [re tijabar]"
politik,rt ribuan advokat deklarasikan dukungan untuk prabowo-gibran di gedung balai kartini. https://t.co/dleexgqtd2 [re kumparan]
politik,rt ribuan massa hadiri kampanye terbuka anies baswedan di bandung https://t.co/rxbsil0ctn #tempofoto [re tempodotco]
politik,rt ribuan pendukung anies-muhaimin hadiri kampanye akbar di tegal https://t.co/ttcclr5p0g #tempofoto [re tempodotco]
politik,"rt ribuan warga padati kampanye akbar anies - muhaimin di lapangan pendawa, tegal (30/1). #aminajadulu https://t.co/k2jcux3foy [re dpp_pkb]"
politik,"rt rilis terbaru nih! bedanya: kubu prabowo-gibran pake logistik untuk ""pra-kondisi"" sebelum kuesioner dan wawancara dilakukan. kubu ganjar-mahfud gak punya logistik untuk ""pra-kondisi"" sehingga harus murni mengandalkan suara hati rakyat saat itu juga. https://t.co/mtozcb5htm [re ruhulanakgaul]"
politik,"rt roasting yukãƒâ°ã‚å¸ã‚â§ã‚âµ membaca kandidat dr ormek mereka. anies &amp; mahfud retorika politikny paling ok, wjr mereka besar di hmi yg didik utk gontok-debat politik sejak antar komisariat. hmi sengit soal ini. kl muhaimin bukunya ampe dijadiin bacaan wajib pmii, tp kok buruk di debat 1? kok? https://t.co/fp5ufjwbeg [re rgantas]"
politik,rt rocky gerung: jokowi mesti dihentikan dulu supaya anies bisa menang satu putaran https://t.co/2u2hpgm8bs [re geloraco]
politik,rt ruaaar biasaaa warga tegal ãƒâ°ã‚å¸ã‚â¥ã‚â°ãƒâ¢ã‚ëœã‚âãƒâ¯ã‚â¸ã‚â rakyat sudah tidak sabar menyambut kemenangan perubahan bersama anies muhaimin ãƒâ¢ã‚ëœã‚âãƒâ¯ã‚â¸ã‚â #aniesmuhaimin2024 #aniespresiden2024 https://t.co/axpph3jtlc [re jarnasabwbpn]
politik,"rt saat berbincang dengan kuasa usaha israel, itay tagner di bahrain, juru bicara prabowo, dahniel anzar membantah. sekarang, silakan dibantah lagi. the jerusalem post: prabowo subianto tokoh utama di balik upaya normalisasi hubungan israel-indonesia https://t.co/bsh0uze1h4 [re azzamizzulhaq]"
politik,"rt saat debat cawapres, gibran berani serang cak imin &amp; mahfud, tim tkn prabowo bangga. giliran debat capres ke-2 dmn prabowo dibantai anies &amp; ganjar, tim tkn prabowo meradang. cemen klen! ãƒâ°ã‚å¸ã‚â¤ã‚â£ãƒâ°ã‚å¸ã‚â¤ã‚â£ãƒâ°ã‚å¸ã‚â¤ã‚â£ [re bachrum_achmadi]"
politik,"rt saat ini warga kampung bayam seharusnya bisa hidup tenang dan nyaman karena telah dibangunkan hunian baru dan layak oleh anies yang saat itu gubernur, namun mereka menangis karena dihalang-halangi oleh pj gubernur heru. warga kemudian mengadu, dan anies menerima aduan itu dengan pelukan erat dan tangis yang otomatis membanjiri mata orang-orang yang melihat. ""sekarang kewenangannya lagi enggak ada, kita sama-sama rakyat biasa. nanti begitu ada kewenangan, kita kembalikan apa yang sudah seharusnya. yang sabar, insyaallah ada waktunya."" ujar anies dalam dekapan erat rakyat. jujur, aku nangis banget ãƒâ°ã‚å¸ã‚ëœã‚â­ [re dayatpiliang]"
politik,"rt saat jis dibangun warga kampung bayam dijanjikan rumah oleh anies. anies bangun kampung akuarium, kampung kunir dsbnya. semua diberikan kpd warga. saat kampung bayam menjelang tuntas. anies berhenti jadi gubernur. bangunan itu oleh penerusnya tak diberikan kpd warga. https://t.co/mi7jul8p1b [re geiszchalifah]"
politik,rt saat prabowo singgung apbd dki 80 triliun penjilat pantat gemoy bersorak gembira joget gemoy. giliran anies singgung anggaran menhan 700 triliun mereka ngamuk gigit pantat.... pasukan pantat gemoy memang sakit ãƒâ°ã‚å¸ã‚â¤ã‚â£ãƒâ°ã‚å¸ã‚â¤ã‚â£ãƒâ°ã‚å¸ã‚â¤ã‚â£ãƒâ°ã‚å¸ã‚â¤ã‚â£ https://t.co/efamw8igco [re romitsut]
politik,rt saatnya menang bersama perubahan ãƒâ°ã‚å¸ã‚â€™ã‚âª membludak kampanye akbar pak anies baswedan bersama nasdem #aminajadulu #bandunglautanamin https://t.co/6oxlukqphw [re mdy_asmara1701]
politik,rt sabtu biru langit ceria: ajang relawan prabowo-gibran satukan suara - cnn indonesia https://t.co/5i3yzhoqs5 #menangseputaran [re azzrielazaryahu]
politik,"rt sabtu, 27 jan 2024 aceh emang dahsyat...!!! lautan manusia antusias dalam kampanye akbar pak anies di aceh. dari bumi serambi makah mengirimkan pesan perubahan utk indonesia pada tgl 14 feb 2024 nanti utk anies muhaimin. #aminajadulu #haveaniesday https://t.co/vlebvnlkb2 [re bangpino__]"
politik,rt sahroni singgung zulhas di panggung desak anies: agama jangan jadi mainan https://t.co/rqo0xybwrt [re tvonenews]
politik,rt said aqil temui elite nasdem: saya menaruh simpati ke anies-muhaimin https://t.co/zhhnterplg [re cnnindonesia]
politik,rt salah satu alasan kenapa gua terangãƒâ€šã‚â²an dukung anies adalah salah satu programnya mengenai pembangunan 40 kota. gua realistis aja sebagai mahasiswa arsitektur yang 1-5 tahun kedepan bakal berenang di pekerjaan ini. gagasan pembãƒâ¢ã‚â‚¬ã‚â€ [re terduduki]
politik,rt salah satu buzzer utama ganjar sudah mulai mengeluhkan ogah2 an nya pdip . kapal mulai oleng saudara2 https://t.co/ugdx4zp9kb [re bentangnegeri]
politik,"rt salah satu petinggi tim pemenangan 02 ke kantorku kamis lalu. dia bilang kemarahan om prabs ke anies tuh sudah menbatu. dia bahkan bilang, om prabs tuh kalau ketemu anies rasanya mau pukul aja. ãƒâ°ã‚å¸ã‚â«ã‚â£ [re virdikaa]"
politik,"rt salah satu upaya untuk faktor yg mendukung menuju indonesia emas adalah teknologi yg ramah lingkungan, makanya prabowo gibran bikin gebrakan industri karbon #02bangunindustrikarbon https://t.co/hzqdh1th3o [re yowesmanot]"
politik,"rt salahsatu alasan prabowo keliatan kosong dan ngang ngong bgt di debat taun ini, krn di 2019 yha jokowi juga sama aja public speaking nya belepotan, meanwhile taun ini kita punya anies yg terstruktur bgt dan ganjar yg lugas dan luwes. wowo kebanting. ãƒâ°ã‚å¸ã‚ëœã‚â€š [re ribonk]"
politik,rt salam 3 jariãƒâ°ã‚å¸ã‚â¤ã‚å¸ lawan pembegal konstitusi gemoy jadi capres abadi ganjar-mahfud presiden ri location: furong ancient town hunan province china https://t.co/uz7f8q8ymv [re chrisj_2211]
politik,"rt salam. maaf pak, saya berbeda pendapat. imo, apa yg diungkapkan pak @xlkhdcdm9p7nh6vuyknnjfdjhkprztync2+jbvwqnm4= adalah valid, bukan agenda setting utk mendegradasi anies. sbg orang di lingkaran @uceiaa7hupqugdpa8s10n8a6yuudwvb6c9ncgpfdgcm= saya sependapat dgn respon pak @vzwhzt1itf8xwnd7erv2otiaaqlaogqzu82zmi5nvli= dan yg lain, yg saya rasa tidaklah berlebihan. menyebut china kafir dgn tone dan konteks spt ini sangat ofensif, merugikan bagi #persatuanindonesia yang harusnya kita jaga. [re berlianidris]"
politik,rt salut banget lho sama pak prabowo ini yang memperkenalkan beasiswa unhan ini jadi lega banget kok jadinya nih https://t.co/gy62lwub8z [re krisnaaji100]
politik,"rt salut dengan teman-teman ubah bareng yang sigap berpindah lokasi dalam waktu satu malam, demi mewujudkan terlaksananya desak anies edisi pendidikan di yogyakarta. dan kami bangga dengan teman-teman yang hadir di desak anies. mereka adalah anak-anak muda yang memiliki semangat perubahan, antusias berdiskusi soal pendidikan untuk perubahan indonesia ke depan. adalagi yang mau undang kami untuk mewujudkan kebebasan berbicara? #aminajadulu #desakanies #yogyakarta #jogja [re aniesbaswedan]"
politik,"rt sambutan dan orasi politik pak anies di kampanye akbar di benteng kuto besak palembang, sumatera selatan. https://t.co/dfiwnetfpg [re elz4m_]"
politik,"rt sambutan meriah para petani di demak ketmu sama pa @ujqrdyxou3vqvhx4norpxyb1dln2rfl42lay7ebulza= @dvlcjqxyq8zfmild00ik8isvxjjvo7wveyq1qtapbry= ,inssalh pa ganjar mahfud menang satu putaran. #ganjarmahfud2024 #3mandatganjarmahfud #l3bihbaik https://t.co/7un6zzrymx [re veraagustian_]"
politik,"rt sampai kapan kubu prabowo bodohi rakyat? oleh : tiand raharjo sangat menggelitik sebenarnya melihat kubu prabowo-gibran dengan masif mengampanyekan pilpres satu putaran dengan alasan menghemat uang negara. ini tentu pembodohan sekaligus pengkerdilan yang luar biasa terhadap hak-hak rakyat. kemungkinan prabowo kalah di putaran dua memang sangat besar, dan narasi itu mudah kita tebak hanya untuk menutupi kepanikan yang makin mendera kubu mereka. bayangkan saja segala infrastruktur negara sudah dipakai, dari mulai aparat, hingga penjabat kepala daerah juga sudah dilibatkan untuk memenangkan prabowo-gibran. tapi hasil surveinya masih saja mentok, tak kunjung mencapai 50 persen. itu adalah fakta yang sulit dibantah. kita tahu beberapa hari lalu sempat viral foto pj gubernur jateng nana menjemput prabowo dan tim kampanyenya di bandara ahmadyani saat perayaan hut psi. kapasitas prabowo saat itu jelas bukan sebagai menteri, melainkan capres. apakah anda percaya nana bakal diam saja dan tidak berusaha menambal suara untuk prabowo dengan posisinya saat ini? namun ternyata masyarakat tak mudah ditekan, dan itulah yang terjadi di lapangan. masyarakat tetap berpegang teguh dengan pendirian untuk menentukan siapa sosok yang layak memimpin negeri ini. dan prabowo rupanya jauh dari figur yang diharapkan. barangkali bukan hanya jejak masa lalunya yang hitam, namun juga karena kinerja-kinerjanya yang justru kerap menyodorkan kegagalan. contoh konkret adalah mangkraknya food estate yang menghabiskan duit negara triliunan. rakyat adalah pembaca peristiwa yang baik. jika melihat pelanggaran pada pilpres kali ini, yang paling banyak memang kubu prabowo. bukan hanya pelanggaran sebetulnya, namun juga arogansi dan kesewenang-wenangan yang mereka perlihatkan dengan beringas. dari mulai mempermainkan hukum lewat mahkamah konstitusi, perusakan baliho kubu rival, hingga tindakan-tindakan intimidatif. pada putaran kedua, sudah pasti seluruh akal sehat dan nalar publik akan bersatu membakar semangat untuk mencegah kesewenang-wenangan itu berkuasa. inilah yang bikin kubu prabowo ketakutan bukan main dan mulai menyenandungkan hal-hal konyol. kita percaya daulat akan selamanya berada di tangan rakyat. tak ada yang bisa membendung tekad yang sudah membara menyala-nyala. belum lagi jika kita bicara soal logistik, kubu prabowo mungkin saja keteteran di putaran kedua karena kampanye saat ini yang sudah begitu masif. baliho bertebaran dimana-mana, iklan media sosial yang nilai biayanya sangat fantastis, belum lagi biaya publik figur yang mereka gunakan sebagai buzzer. dan hasilnya? justru bikin mereka uring-uringan, geram bukan kepalang. para pelaku survei kredibel beberapa kali bahkan menyebutkan tidak ditemukan adanya data bahwa pilpres akan terjadi satu putaran. jika melihat hasil survei saat ini, peluang besar putaran kedua, prabowo akan berhadap-hadapan dengan ganjar pranowo. [re melihat_indo]"
politik,"rt sang tokoh perubahan h. anies rasyid baswedan, ph.d. sosok yang merangkul semua golongan dan memandang kita semua adalah anak bangsa, dan ingin agar keadilan dan kemakmuran untuk seluruh rakyat indonesia #timnasday #haveaniesday https://t.co/dnvcs9vm4z [re anas_pnk90]"
politik,rt sangat besar harapan rakyat papua untuk perubahan....sungguh mengharukan lihat ketulusan rakyat papua memeluk pak anies baswedan ãƒâ°ã‚å¸ã‚â¥ã‚â° https://t.co/ecgvl2yelz [re yurissa_samosir]
politik,rt sangat terganggu dg kampanye susu (sapi) prabowo-gibran. ini bbrp alasanku: 1. mementahkan kebijakan gizi pemerintah yg sudah baik (kampanye gizi seimbang) 2. membangkitkan kampanye gizi kuno empat sehat lima sempurna yg sdh ditinggalkan https://t.co/c4exkwjawr [re evimsofian]
politik,"rt sapu lidi dari alumni pangudi luhur untuk ganjar pranowo sabtu pagi ini, alumni pangudi luhur menggeruduk kediaman ganjar pranowo di jakarta dengan kaos gu3 pake logika mereka menyatakan siap mendukung ganjar pranowo dan memberi sapu lidi sebagai simbol membersihkan indonesia dari semua tindakan koruptif siap sapu bersih, siap sat set tas tes gapake nepotisme korupsi dan kolusi #ganjarmahhfud2024 #ganjarmahfudm3nang [re miduk17]"
politik,rt saran bagus dari kpopers dan diterima/dipahami oleh timses amin. dipelintir buat adu domba oleh bajer prabowo-gibran. https://t.co/y6wd7ijufk [re uyokback]
politik,"rt saran buat timses dan relawan anies, sebaiknya saat hari h pelaksanaan pemilu, timses amin membuat hasil quick count internal yang dipublish secara live, sebaga pembanding quick count yang bertujuan untuk pembentukan opini seakan2 kubu sonoh yang jadi pemenang versi qc. [re abu_waras]"
politik,"rt saran saja: meskipun makian ""goblok"" prabowo memenuhi unsur pidana, tapi tidak perlu dilaporkan, tapi cukup dibuat berisik saja baik di medsos atau di dunia nyata, agar hukumannya dijatuhkan rakyat. itu lebih terhormat. ayo berisik, demi mendapatkan pemimpin yg bersih &amp; beretika. [re abu_waras]"
politik,"rt sat set prabowo langsung eksekusi bantu rakyat gak pake nyalahin angin, gak pake jual cerita hoax tentang kematian korban meninggal. https://t.co/8yskorqjuu [re ajengcute16__]"
politik,rt saut situmorang : anies baswedan paling minim potensi korupsi https://t.co/p7qrzpqsj8 [re keuangannews_id]
politik,"rt saya bangga saat ini, berada dibarisan orang yang benar. orang yang memang disisa hidupnya ingin berikan yang terbaik untuk rakyat indonesia.. prabowo https://t.co/irskhta0fc [re bengkeldodo]"
politik,"rt saya dulu yakin pak prabowo tak terlibat langsung dlm penculikan; paling tdk, tidak secara pribadi mgkn ada komando yg terputus, ada yg bertindak sendiri, atau penculiknya di bawah kendali atasan beliau pengakuan beliau menyadarkan betapa naifnya saya https://t.co/syfqifxuth [re berlianidris]"
politik,"rt saya fokus melihat yg pakai peci putih, jas warna hijau dan beliau adalah prof. faried wedjedy, pimpinan ponpes ddi mongkoso sulawesi selatan, beliau sampai meneteskan air matanya yg tak henti dari mulai acara sampai selesai dan beliau sangat yakin akan ketulusan pak anies https://t.co/fdzp4s1h6b [re yurissa_samosir]"
politik,"rt saya gagal respect dengan paslon 1 ,seakan ingin memancing emosi pak prabowo paslon 02, ia terus menerus menyerang pribadi pak parabowo. ini tidak mencerminkan seorang negarawan yg baik. [re aryprasetiyo007]"
politik,"rt saya masih percaya, kebenaran akan selalu menemukan jalannya. ãƒâ¢ã‚ëœã‚â€¢ãƒâ¯ã‚â¸ã‚â gus nadir: pbnu dimobilisasi dukung prabowo-gibran, diarahkan langsung gus yahya https://t.co/gzlunwocmu [re yusuf_dumdum]"
politik,"rt saya merasa sangat heran, kenapa tiba2 prabowo ãƒâ¢ã‚â‚¬ã‚å“mendadak peduliãƒâ¢ã‚â‚¬ã‚â pada isu sebagian pesisir utara jawa yg tenggelam. terutama yang di semarang dan jakarta. selama 4.5 th jd menhan, tak sekalipun bicara soal itu. lalu ujug2?? ada udang dibalik batu? [re elisa_jkt]"
politik,"rt saya nonton semua paslon ketika audiensi dgn kadin. selaku mantan gubernur, ganjar dan anies sangat rinci menjawab isu-isu praksis yg disodorkan. prabowo? maaf, saya harus jujur: dia ndak layak jadi presiden. ratusan juta rakyat indonesia ndak boleh jadi tumbal pemimpin dagelan. [re islah_bahrawi]"
politik,"rt saya pernah merasakan tinggal di kaltim, untuk menuju jakarta harus ke balikpapan atau samarinda dulu, padahal kaltim itu luas ke bandara aja harus menempuh 15 jam benar apa yg disampaikan pak anies, jalur kereta lebih dibutuhkan disana ketimbang bangun ikn #amintolakikn https://t.co/bvr921q7iv [re nitarose38]"
